ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783703764.3807535,docker,osemosys-db-1,0.0,0.0,46179287,16739635036,0.28,7,,,,,155917381632
1783703764.3807535,docker,osemosys-redis-1,0.34,0.0034000000000000002,9609150,16739635036,0.06,6,,,,,155917381632
1783703766.3739965,docker,osemosys-api-1,98.65,0.9865,284793241,16739635036,1.7,14,,,,,155915685888
1783703766.3739965,docker,osemosys-db-1,0.0,0.0,46179287,16739635036,0.28,7,,,,,155915685888
1783703766.3739965,docker,osemosys-redis-1,0.32,0.0032,9478078,16739635036,0.06,6,,,,,155915685888
1783703768.3782022,docker,osemosys-api-1,97.56,0.9756,285841817,16739635036,1.71,14,,,,,155915685888
1783703768.3782022,docker,osemosys-db-1,0.0,0.0,46305116,16739635036,0.28,7,,,,,155915685888
1783703768.3782022,docker,osemosys-redis-1,0.28,0.0028000000000000004,9634316,16739635036,0.06,6,,,,,155915685888
1783703770.3466933,docker,osemosys-api-1,98.04,0.9804,286470963,16739635036,1.71,14,,,,,155914244096
1783703770.3466933,docker,osemosys-db-1,0.0,0.0,46305116,16739635036,0.28,7,,,,,155914244096
1783703770.3466933,docker,osemosys-redis-1,0.25,0.0025,9634316,16739635036,0.06,6,,,,,155914244096
1783703772.332551,docker,osemosys-api-1,100.29,1.0029000000000001,290350694,16739635036,1.74,14,,,,,155914231808
1783703772.332551,docker,osemosys-db-1,2.85,0.0285,46640660,16739635036,0.28,7,,,,,155914231808
1783703772.332551,docker,osemosys-redis-1,0.27,0.0027,9634316,16739635036,0.06,6,,,,,155914231808
1783703774.3701952,docker,osemosys-api-1,101.43,1.0143,303038464,16739635036,1.81,14,,,,,155914428416
1783703774.3701952,docker,osemosys-db-1,0.0,0.0,46640660,16739635036,0.28,7,,,,,155914428416
1783703774.3701952,docker,osemosys-redis-1,0.26,0.0026,9630121,16739635036,0.06,6,,,,,155914428416
1783703776.4036736,docker,osemosys-api-1,99.64,0.9964,303562752,16739635036,1.81,14,,,,,155912663040
1783703776.4036736,docker,osemosys-db-1,0.0,0.0,46630174,16739635036,0.28,7,,,,,155912663040
1783703776.4036736,docker,osemosys-redis-1,0.26,0.0026,9630121,16739635036,0.06,6,,,,,155912663040
1783703778.4469442,docker,osemosys-api-1,123.15,1.2315,305240473,16739635036,1.82,14,,,,,155912663040
1783703778.4469442,docker,osemosys-db-1,0.0,0.0,46294630,16739635036,0.28,7,,,,,155912663040
1783703778.4469442,docker,osemosys-redis-1,0.27,0.0027,9634316,16739635036,0.06,6,,,,,155912663040
1783703780.4335244,docker,osemosys-api-1,98.77,0.9876999999999999,305659904,16739635036,1.83,14,,,,,155912663040
1783703780.4335244,docker,osemosys-db-1,0.0,0.0,46294630,16739635036,0.28,7,,,,,155912663040
1783703780.4335244,docker,osemosys-redis-1,0.27,0.0027,9630121,16739635036,0.06,6,,,,,155912663040
1783703782.4370606,docker,osemosys-api-1,97.17,0.9717,306289049,16739635036,1.83,14,,,,,155912663040
1783703782.4370606,docker,osemosys-db-1,2.94,0.0294,46651146,16739635036,0.28,7,,,,,155912663040
1783703782.4370606,docker,osemosys-redis-1,0.27,0.0027,9630121,16739635036,0.06,6,,,,,155912663040
1783703784.4346905,docker,osemosys-api-1,98.28,0.9828,306813337,16739635036,1.83,14,,,,,155912658944
1783703784.4346905,docker,osemosys-db-1,0.0,0.0,46651146,16739635036,0.28,7,,,,,155912658944
1783703784.4346905,docker,osemosys-redis-1,0.26,0.0026,9630121,16739635036,0.06,6,,,,,155912658944
1783703786.4312086,docker,osemosys-api-1,98.97,0.9897,307652198,16739635036,1.84,14,,,,,155912769536
1783703786.4312086,docker,osemosys-db-1,0.0,0.0,46357544,16739635036,0.28,7,,,,,155912769536
1783703786.4312086,docker,osemosys-redis-1,0.26,0.0026,9634316,16739635036,0.06,6,,,,,155912769536
1783703788.429616,docker,osemosys-api-1,98.68,0.9868000000000001,308386201,16739635036,1.84,14,,,,,155912634368
1783703788.429616,docker,osemosys-db-1,0.0,0.0,46326087,16739635036,0.28,7,,,,,155912634368
1783703788.429616,docker,osemosys-redis-1,0.26,0.0026,9764339,16739635036,0.06,6,,,,,155912634368
1783703790.41984,docker,osemosys-api-1,97.89,0.9789,308910489,16739635036,1.85,14,,,,,155908403200
1783703790.41984,docker,osemosys-db-1,0.0,0.0,46326087,16739635036,0.28,7,,,,,155908403200
1783703790.41984,docker,osemosys-redis-1,0.29,0.0029,9764339,16739635036,0.06,6,,,,,155908403200
1783703792.409341,docker,osemosys-api-1,97.59,0.9759,309959065,16739635036,1.85,14,,,,,155911131136
1783703792.409341,docker,osemosys-db-1,3.06,0.030600000000000002,46305116,16739635036,0.28,7,,,,,155911131136
1783703792.409341,docker,osemosys-redis-1,0.27,0.0027,9630121,16739635036,0.06,6,,,,,155911131136
1783703794.3973055,docker,osemosys-api-1,98.92,0.9892,310902784,16739635036,1.86,14,,,,,155911061504
1783703794.3973055,docker,osemosys-db-1,0.0,0.0,46305116,16739635036,0.28,7,,,,,155911061504
1783703794.3973055,docker,osemosys-redis-1,0.37,0.0037,9630121,16739635036,0.06,6,,,,,155911061504
1783703796.3904572,docker,osemosys-api-1,98.64,0.9864,311217356,16739635036,1.86,14,,,,,155911131136
1783703796.3904572,docker,osemosys-db-1,0.0,0.0,46305116,16739635036,0.28,7,,,,,155911131136
1783703796.3904572,docker,osemosys-redis-1,1.12,0.011200000000000002,11859394,16739635036,0.07,12,,,,,155911131136
1783703798.3801577,docker,osemosys-api-1,98.79,0.9879000000000001,311951360,16739635036,1.86,14,,,,,155910942720
1783703798.3801577,docker,osemosys-db-1,0.43,0.0043,46703575,16739635036,0.28,7,,,,,155910942720
1783703798.3801577,docker,osemosys-redis-1,0.24,0.0024,9637462,16739635036,0.06,6,,,,,155910942720
1783703800.3598568,docker,osemosys-api-1,101.15,1.0115,312580505,16739635036,1.87,14,,,,,155910160384
1783703800.3598568,docker,osemosys-db-1,0.0,0.0,46472888,16739635036,0.28,7,,,,,155910160384
1783703800.3598568,docker,osemosys-redis-1,0.27,0.0027,9641656,16739635036,0.06,6,,,,,155910160384
1783703802.3784826,docker,osemosys-api-1,100.51,1.0051,313314508,16739635036,1.87,14,,,,,155910086656
1783703802.3784826,docker,osemosys-db-1,3.09,0.030899999999999997,46787461,16739635036,0.28,7,,,,,155910086656
1783703802.3784826,docker,osemosys-redis-1,0.34,0.0034000000000000002,9641656,16739635036,0.06,6,,,,,155910086656
1783703804.4260805,docker,osemosys-api-1,100.72,1.0072,335649177,16739635036,2.01,14,,,,,155909439488
1783703804.4260805,docker,osemosys-db-1,0.0,0.0,46776975,16739635036,0.28,7,,,,,155909439488
1783703804.4260805,docker,osemosys-redis-1,0.28,0.0028000000000000004,9768534,16739635036,0.06,6,,,,,155909439488
1783703806.4588165,docker,osemosys-api-1,98.69,0.9869,279235788,16739635036,1.67,14,,,,,155909443584
1783703806.4588165,docker,osemosys-db-1,0.0,0.0,46504345,16739635036,0.28,7,,,,,155909443584
1783703806.4588165,docker,osemosys-redis-1,2.69,0.0269,10350493,16739635036,0.06,6,,,,,155909443584
1783703808.4754336,docker,osemosys-api-1,121.88,1.2187999999999999,278816358,16739635036,1.67,14,,,,,155909640192
1783703808.4754336,docker,osemosys-db-1,0.0,0.0,46483374,16739635036,0.28,7,,,,,155909640192
1783703808.4754336,docker,osemosys-redis-1,0.28,0.0028000000000000004,9637462,16739635036,0.06,6,,,,,155909640192
1783703810.481716,docker,osemosys-api-1,98.57,0.9856999999999999,277662924,16739635036,1.66,14,,,,,155909640192
1783703810.481716,docker,osemosys-db-1,0.0,0.0,46483374,16739635036,0.28,7,,,,,155909640192
1783703810.481716,docker,osemosys-redis-1,0.28,0.0028000000000000004,9637462,16739635036,0.06,6,,,,,155909640192
1783703812.482036,docker,osemosys-api-1,98.77,0.9876999999999999,277138636,16739635036,1.66,14,,,,,155909574656
1783703812.482036,docker,osemosys-db-1,3.69,0.0369,46944747,16739635036,0.28,7,,,,,155909574656
1783703812.482036,docker,osemosys-redis-1,0.27,0.0027,9637462,16739635036,0.06,6,,,,,155909574656
1783703814.4812138,docker,osemosys-api-1,98.7,0.987,277243494,16739635036,1.66,14,,,,,155909574656
1783703814.4812138,docker,osemosys-db-1,0.0,0.0,46735032,16739635036,0.28,7,,,,,155909574656
1783703814.4812138,docker,osemosys-redis-1,0.26,0.0026,9768534,16739635036,0.06,6,,,,,155909574656
1783703816.474362,docker,osemosys-api-1,97.31,0.9731000000000001,276299776,16739635036,1.65,14,,,,,155909574656
1783703816.474362,docker,osemosys-db-1,0.0,0.0,46525317,16739635036,0.28,7,,,,,155909574656
1783703816.474362,docker,osemosys-redis-1,2.93,0.029300000000000003,9937354,16739635036,0.06,6,,,,,155909574656
1783703818.46813,docker,osemosys-api-1,98.49,0.9849,326421708,16739635036,1.95,14,,,,,155909636096
1783703818.46813,docker,osemosys-db-1,0.42,0.0042,46514831,16739635036,0.28,7,,,,,155909636096
1783703818.46813,docker,osemosys-redis-1,0.26,0.0026,9654239,16739635036,0.06,6,,,,,155909636096
1783703820.46408,docker,osemosys-api-1,97.98,0.9798,278501785,16739635036,1.66,14,,,,,155909636096
1783703820.46408,docker,osemosys-db-1,0.0,0.0,46640660,16739635036,0.28,7,,,,,155909636096
1783703820.46408,docker,osemosys-redis-1,0.26,0.0026,9654239,16739635036,0.06,6,,,,,155909636096
1783703822.451757,docker,osemosys-api-1,97.68,0.9768000000000001,286051532,16739635036,1.71,14,,,,,155909636096
1783703822.451757,docker,osemosys-db-1,2.93,0.029300000000000003,46504345,16739635036,0.28,7,,,,,155909636096
1783703822.451757,docker,osemosys-redis-1,0.26,0.0026,9654239,16739635036,0.06,6,,,,,155909636096
1783703824.4388301,docker,osemosys-api-1,104.78,1.0478,298949017,16739635036,1.79,14,,,,,155909804032
1783703824.4388301,docker,osemosys-db-1,0.0,0.0,46514831,16739635036,0.28,7,,,,,155909804032
1783703824.4388301,docker,osemosys-redis-1,0.26,0.0026,9785311,16739635036,0.06,6,,,,,155909804032
1783703826.4229252,docker,osemosys-api-1,98.62,0.9862000000000001,313838796,16739635036,1.88,14,,,,,155909799936
1783703826.4229252,docker,osemosys-db-1,0.0,0.0,46514831,16739635036,0.28,7,,,,,155909799936
1783703826.4229252,docker,osemosys-redis-1,2.65,0.0265,9892265,16739635036,0.06,6,,,,,155909799936
1783703828.4160275,docker,osemosys-api-1,98.36,0.9836,371615334,16739635036,2.22,14,,,,,155909795840
1783703828.4160275,docker,osemosys-db-1,0.0,0.0,46525317,16739635036,0.28,7,,,,,155909795840
