ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783701872.3521504,docker,osemosys-api-1,99.43,0.9943000000000001,7393786200,16739635036,44.18,15,,,,,155987066880
1783701872.3521504,docker,osemosys-db-1,3.02,0.0302,158754406,16739635036,0.95,8,,,,,155987066880
1783701872.3521504,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155987066880
1783701874.351398,docker,osemosys-api-1,99.95,0.9995,7592428437,16739635036,45.37,15,,,,,155986739200
1783701874.351398,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155986739200
1783701874.351398,docker,osemosys-redis-1,0.28,0.0028000000000000004,12540968,16739635036,0.07,6,,,,,155986739200
1783701876.3627717,docker,osemosys-api-1,99.6,0.996,7592428437,16739635036,45.37,15,,,,,155986849792
1783701876.3627717,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155986849792
1783701876.3627717,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155986849792
1783701878.342016,docker,osemosys-api-1,124.87,1.2487000000000001,7593502179,16739635036,45.37,15,,,,,155986849792
1783701878.342016,docker,osemosys-db-1,0.01,0.0001,158649548,16739635036,0.95,8,,,,,155986849792
1783701878.342016,docker,osemosys-redis-1,0.27,0.0027,12666798,16739635036,0.08,6,,,,,155986849792
1783701880.330711,docker,osemosys-api-1,99.7,0.997,8505108987,16739635036,50.83,16,,,,,155986546688
1783701880.330711,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155986546688
1783701880.330711,docker,osemosys-redis-1,0.28,0.0028000000000000004,12404654,16739635036,0.07,6,,,,,155986546688
1783701882.326455,docker,osemosys-api-1,97.99,0.9799,8714488643,16739635036,52.07,16,,,,,155987156992
1783701882.326455,docker,osemosys-db-1,2.83,0.028300000000000002,158439833,16739635036,0.95,8,,,,,155987156992
1783701882.326455,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155987156992
1783701884.3044577,docker,osemosys-api-1,99.17,0.9917,8886287335,16739635036,53.1,16,,,,,155987148800
1783701884.3044577,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155987148800
1783701884.3044577,docker,osemosys-redis-1,0.26,0.0026,12666798,16739635036,0.08,6,,,,,155987148800
1783701886.2967994,docker,osemosys-api-1,99.37,0.9937,8914204622,16739635036,53.27,16,,,,,155986534400
1783701886.2967994,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155986534400
1783701886.2967994,docker,osemosys-redis-1,0.27,0.0027,12677283,16739635036,0.08,6,,,,,155986534400
1783701888.2776315,docker,osemosys-api-1,98.96,0.9895999999999999,8914204622,16739635036,53.27,16,,,,,155985965056
1783701888.2776315,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155985965056
1783701888.2776315,docker,osemosys-redis-1,0.27,0.0027,12677283,16739635036,0.08,6,,,,,155985965056
1783701890.2593863,docker,osemosys-api-1,98.42,0.9842,8914204622,16739635036,53.27,16,,,,,155985965056
1783701890.2593863,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155985965056
1783701890.2593863,docker,osemosys-redis-1,0.28,0.0028000000000000004,12540968,16739635036,0.07,6,,,,,155985965056
1783701892.2394774,docker,osemosys-api-1,100.9,1.0090000000000001,8914204622,16739635036,53.27,16,,,,,155985592320
1783701892.2394774,docker,osemosys-db-1,3.02,0.0302,158964121,16739635036,0.95,8,,,,,155985592320
1783701892.2394774,docker,osemosys-redis-1,0.27,0.0027,12677283,16739635036,0.08,6,,,,,155985592320
1783701894.2804801,docker,osemosys-api-1,100.3,1.003,8914204622,16739635036,53.27,16,,,,,155984433152
1783701894.2804801,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155984433152
1783701894.2804801,docker,osemosys-redis-1,0.3,0.003,12540968,16739635036,0.07,6,,,,,155984433152
1783701896.319011,docker,osemosys-api-1,99.61,0.9961,8914204622,16739635036,53.27,16,,,,,155983761408
1783701896.319011,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155983761408
1783701896.319011,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155983761408
1783701898.3370051,docker,osemosys-api-1,99.42,0.9942,8914204622,16739635036,53.27,16,,,,,155983437824
1783701898.3370051,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155983437824
1783701898.3370051,docker,osemosys-redis-1,0.27,0.0027,12540968,16739635036,0.07,6,,,,,155983437824
1783701900.3463886,docker,osemosys-api-1,99.34,0.9934000000000001,8914204622,16739635036,53.27,16,,,,,155983081472
1783701900.3463886,docker,osemosys-db-1,0.0,0.0,158439833,16739635036,0.95,8,,,,,155983081472
1783701900.3463886,docker,osemosys-redis-1,0.28,0.0028000000000000004,12540968,16739635036,0.07,6,,,,,155983081472
1783701902.3497472,docker,osemosys-api-1,98.68,0.9868000000000001,8914204622,16739635036,53.27,16,,,,,155983081472
1783701902.3497472,docker,osemosys-db-1,2.87,0.0287,158859264,16739635036,0.95,8,,,,,155983081472
